RecordID	Date	Stateroutestop	Station	SurvType	TreeSpecies	LeafArea_pixels	RefArea_pixels	MeasuredFrom	RefType	RefArea_cm2	SpatialUncertainty	Notes	DataEntry
4172.00	7/3/2012 0:00:00	6391108.00	3B	X							999	missing photo	
4173.00	7/3/2012 0:00:00	6391108.00	3C	H	RHMA	63401.00	16467.00	photo	rect	19.35	1		SJ
4174.00	7/3/2012 0:00:00	6391108.00	3C	L	RHMA	67803.00	18194.00	photo	rect	19.35	1		SJ
4175.00	7/3/2012 0:00:00	6391108.00	3C	V	RHMA	44576.00	11351.00	photo	rect	19.35	1		SJ
4176.00	7/3/2012 0:00:00	6391108.00	3C	X							999	missing photo	
4177.00	7/3/2012 0:00:00	6391108.00	3D	V	RHMA	44389.00	12300.00	photo	rect	19.35	1		SJ
4178.00	7/3/2012 0:00:00	6391108.00	3D	X							999	missing photo	
4179.00	7/3/2012 0:00:00	6391108.00	3E	V	RHMA	73351.00	20098.00	photo	rect	19.35	1		SJ
4180.00	7/3/2012 0:00:00	6391108.00	3E	X							999	missing photo	
4181.00	7/3/2012 0:00:00	6391108.00	3F	H	HAVI	41153.00	11836.00	photo	rect	19.35	1		SJ
4182.00	7/3/2012 0:00:00	6391108.00	3F	L	CADE	46239.00	11818.00	photo	rect	19.35	1		SJ
4183.00	7/3/2012 0:00:00	6391108.00	3F	V	PYPU	102448.00	23158.00	photo	rect	19.35	1		SJ
4184.00	7/3/2012 0:00:00	6391108.00	3F	X							999	missing photo	
4185.00	7/3/2012 0:00:00	6391108.00	4A	V	RHMA	64915.00	16400.00	photo	rect	19.35	1		SJ
4186.00	7/3/2012 0:00:00	6391108.00	4B	V	ACRU	43584.00	14846.00	photo	rect	19.35	1		SJ
4187.00	7/3/2012 0:00:00	6391108.00	4B	H	BEAL	28513.00	16480.00	photo	rect	19.35	1		SJ
4188.00	7/3/2012 0:00:00	6391108.00	4B	L	BEAL	20495.00	12622.00	photo	rect	19.35	1		SJ
4189.00	7/3/2012 0:00:00	6391108.00	4C	V	RHMA	76367.00	16412.00	photo	rect	19.35	1		SJ
4190.00	7/3/2012 0:00:00	6391108.00	4D	H	BEAL	51421.00	36155.00	photo	rect	19.35	1		SJ
4191.00	7/3/2012 0:00:00	6391108.00	4D	L	RHMA	40134.00	9551.00	photo	rect	19.35	1		SJ
4192.00	7/3/2012 0:00:00	6391108.00	4D	V	BEAL	26963.00	17860.00	photo	rect	19.35	1		SJ
4193.00	7/3/2012 0:00:00	6391108.00	4E	V	RHMA	67272.00	22135.00	photo	rect	19.35	1		SJ
4194.00	7/3/2012 0:00:00	6391108.00	5A	V	RHMA	87224.00	19528.00	photo	rect	19.35	1		SJ
4195.00	7/3/2012 0:00:00	6391108.00	5B	H	HAVI	90651.00	21133.00	photo	rect	19.35	1		SJ
4196.00	7/3/2012 0:00:00	6391108.00	5B	V	HAVI	54201.00	12759.00	photo	rect	19.35	1		SJ
4197.00	7/3/2012 0:00:00	6391108.00	5B	L	HAVI	54969.00	15402.00	photo	square	25.00	1		SJ
4198.00	7/3/2012 0:00:00	6391108.00	5C	V	RHMA	29564.00	7699.00	photo	rect	19.35	1		SJ
4199.00	7/3/2012 0:00:00	6391108.00	5D	H	ACRU	49341.00	15390.00	photo	rect	19.35	1		SJ
4200.00	7/3/2012 0:00:00	6391108.00	5D	L	RHMA	83365.00	21427.00	photo	rect	19.35	1		SJ
4201.00	7/3/2012 0:00:00	6391108.00	5D	V	RHMA	65926.00	15991.00	photo	rect	19.35	1		SJ
4202.00	7/3/2012 0:00:00	6391108.00	5E	V	HAVI	40570.00	11681.00	photo	rect	19.35	1		SJ
4203.00	7/4/2012 0:00:00	6302205.00	1A	V	RHMA	60291.00	13751.00	photo	rect	19.35	1		SJ
4204.00	7/4/2012 0:00:00	6302205.00	1B	H	ACRU	36014.00	15383.00	photo	rect	19.35	1		SJ
4205.00	7/4/2012 0:00:00	6302205.00	1B	L	FAGR	35029.00	16802.00	photo	rect	19.35	1		SJ
4206.00	7/4/2012 0:00:00	6302205.00	1B	V	PYPU	49664.00	20556.00	photo	square	25.00	1		SJ
4207.00	7/4/2012 0:00:00	6302205.00	1C	V	OXAR	27528.00	14230.00	photo	rect	19.35	1		SJ
4208.00	7/4/2012 0:00:00	6302205.00	1D	H	HACA	32384.00	11457.00	photo	rect	19.35	1		SJ
4209.00	7/4/2012 0:00:00	6302205.00	1D	L	TIAM	55277.00	19738.00	photo	rect	19.35	1		SJ
4210.00	7/4/2012 0:00:00	6302205.00	1D	V	ACRU	17563.00	7481.00	photo	rect	19.35	1		SJ
4211.00	7/4/2012 0:00:00	6302205.00	1E	V	OXAR	42071.00	27897.00	photo	rect	19.35	1		SJ
4212.00	7/4/2012 0:00:00	6302205.00	2A	V	ACRU	23649.00	10069.00	photo	rect	19.35	1		SJ
4213.00	7/4/2012 0:00:00	6302205.00	2B	H	NYSY	34105.00	20693.00	photo	rect	19.35	1		SJ
4214.00	7/4/2012 0:00:00	6302205.00	2B	L	ACRU	36492.00	9900.00	photo	rect	19.35	1		SJ
4215.00	7/4/2012 0:00:00	6302205.00	2B	V	NYSY	46344.00	21846.00	photo	square	25.00	1		SJ
4216.00	7/4/2012 0:00:00	6302205.00	2C	V	LITU	24070.00	8262.00	photo	rect	19.35	1		SJ
4217.00	7/4/2012 0:00:00	6302205.00	2D	H	ACRU	31200.00	14032.00	photo	rect	19.35	1		SJ
4218.00	7/4/2012 0:00:00	6302205.00	2D	L	CARY	31915.00	21440.00	photo	rect	19.35	1		SJ
4219.00	7/4/2012 0:00:00	6302205.00	2D	V	RHMA	25989.00	6149.00	photo	rect	19.35	1		SJ
4220.00	7/4/2012 0:00:00	6302205.00	2E	V	OXAR	50409.00	27035.00	photo	rect	19.35	1		SJ
4221.00	7/4/2012 0:00:00	6302205.00	3A	V	FAGR	38600.00	22594.00	photo	square	25.00	1		SJ
4222.00	7/4/2012 0:00:00	6302205.00	3A	X							999	missing photo	
4223.00	7/4/2012 0:00:00	6302205.00	3B	V	KALA	12508.00	7231.00	photo	rect	19.35	1		SJ
4224.00	7/4/2012 0:00:00	6302205.00	3B	X							999	missing photo	
4225.00	7/4/2012 0:00:00	6302205.00	3C	H	ACRU	37118.00	9878.00	photo	rect	19.35	1		SJ
4226.00	7/4/2012 0:00:00	6302205.00	3C	L	KALA	19340.00	21653.00	photo	rect	19.35	1		SJ
4227.00	7/4/2012 0:00:00	6302205.00	3C	V	KALA	10183.00	13155.00	photo	rect	19.35	1		SJ
4228.00	7/4/2012 0:00:00	6302205.00	3C	X							999	missing photo	
4229.00	7/4/2012 0:00:00	6302205.00	3D	V	ACRU	4646.00	5740.00	photo	rect	19.35	1		SJ
4230.00	7/4/2012 0:00:00	6302205.00	3D	X							999	missing photo	
4231.00	7/4/2012 0:00:00	6302205.00	3E	V	ACRU	47561.00	17215.00	photo	square	25.00	1		SJ
4232.00	7/4/2012 0:00:00	6302205.00	3E	X							999	missing photo	
4233.00	7/4/2012 0:00:00	6302205.00	3F	H	ACRU	42099.00	17238.00	photo	rect	19.35	1		SJ
4234.00	7/4/2012 0:00:00	6302205.00	3F	L	OXAR	47595.00	23786.00	photo	rect	19.35	1		SJ
4235.00	7/4/2012 0:00:00	6302205.00	3F	V	KALA	21575.00	32229.00	photo	square	25.00	1		SJ
4236.00	7/4/2012 0:00:00	6302205.00	3F	X							999	missing photo	
4237.00	7/4/2012 0:00:00	6302205.00	4A	V	PYPU	23529.00	7916.00	photo	rect	19.35	1		SJ
4238.00	7/4/2012 0:00:00	6302205.00	4B	H	OXAR	35716.00	18993.00	photo	rect	19.35	1		SJ
4239.00	7/4/2012 0:00:00	6302205.00	4B	L	KALA	31039.00	21973.00	photo	rect	19.35	1		SJ
4240.00	7/4/2012 0:00:00	6302205.00	4B	V	KALA	22075.00	25033.00	photo	square	25.00	1		SJ
4241.00	7/4/2012 0:00:00	6302205.00	4C	V	KALA	22912.00	19235.00	photo	square	25.00	1		SJ
4242.00	7/4/2012 0:00:00	6302205.00	4D	H	OXAR	33514.00	14248.00	photo	rect	19.35	1		SJ
4243.00	7/4/2012 0:00:00	6302205.00	4D	L	LIST	34376.00	16004.00	photo	rect	19.35	1		SJ
4244.00	7/4/2012 0:00:00	6302205.00	4D	V	ACRU	18670.00	7817.00	photo	rect	19.35	1		SJ
4245.00	7/4/2012 0:00:00	6302205.00	4E	V	KALA	20803.00	26226.00	photo	square	25.00	1		SJ
4246.00	7/4/2012 0:00:00	6302205.00	5A	V	RHMA	36961.00	10471.00	photo	square	25.00	1		SJ
4247.00	7/4/2012 0:00:00	6302205.00	5B	H	RHMA	54132.00	13881.00	photo	rect	19.35	1		SJ
4248.00	7/4/2012 0:00:00	6302205.00	5B	L	RHMA	60498.00	15412.00	photo	rect	19.35	1		SJ
4249.00	7/4/2012 0:00:00	6302205.00	5B	V	RHMA	42053.00	15484.00	photo	square	25.00	1		SJ
4250.00	7/4/2012 0:00:00	6302205.00	5C	V	RHMA	27115.00	8854.00	photo	rect	19.35	1		SJ
4251.00	7/4/2012 0:00:00	6302205.00	5D	H	ACRU	35760.00	16085.00	photo	rect	19.35	1		SJ
4252.00	7/4/2012 0:00:00	6302205.00	5D	L	KALA	40933.00	31162.00	photo	rect	19.35	1		SJ
4253.00	7/4/2012 0:00:00	6302205.00	5D	V	PYPU	16293.00	10402.00	photo	rect	19.35	1		SJ
4254.00	7/4/2012 0:00:00	6302205.00	5E	V	KALA	30529.00	37027.00	photo	rect	19.35	1		SJ
4255.00	7/4/2012 0:00:00	8290243.00	?	H	ACRU	23154.00	6900.00	photo	rect	19.35	999	can't decipher station, pic 15	DG
4256.00	7/4/2012 0:00:00	8290243.00	?	?	?	31026.00	9744.00	photo	rect	19.35	999	can't decipher station, survey type, or species, pic 16	DG
4257.00	7/4/2012 0:00:00	8290243.00	?	L	RHMA	24154.00	8180.00	photo	rect	19.35	999	can't decipher station, pic 17	DG
4258.00	7/4/2012 0:00:00	8290243.00	1A	V	RHMA	51677.00	11575.00	photo	rect	19.35	999	Duplicate, pic 8	DG
4259.00	7/4/2012 0:00:00	8290243.00	1A	V	RHMA	29410.00	6687.00	photo	rect	19.35	999	Duplicate, pic 40	DG
4260.00	7/4/2012 0:00:00	8290243.00	1B	V	AEFL	15890.00	9808.00	photo	rect	19.35	1		DG
4261.00	7/4/2012 0:00:00	8290243.00	1B	H	AEFL	21065.00	9435.00	photo	rect	19.35	1		DG
4262.00	7/4/2012 0:00:00	8290243.00	1B	L	HACA	30862.00	13448.00	photo	rect	19.35	1		DG
4263.00	7/4/2012 0:00:00	8290243.00	1C	V	RHMA	40564.00	12024.00	photo	rect	19.35	1		DG
4264.00	7/4/2012 0:00:00	8290243.00	1D	H	HAVI	31121.00	9590.00	photo	rect	19.35	1		DG
4265.00	7/4/2012 0:00:00	8290243.00	1D	L	RHMA	32071.00	8328.00	photo	rect	19.35	1		DG
4266.00	7/4/2012 0:00:00	8290243.00	1D	V	RHMA	31078.00	7252.00	photo	rect	19.35	1		DG
4267.00	7/4/2012 0:00:00	8290243.00	1E	V							999	missing photo	DG
4268.00	7/4/2012 0:00:00	8290243.00	2A	V	KALA	20740.00	14481.00	photo	rect	19.35	1		DG
4269.00	7/4/2012 0:00:00	8290243.00	2B	L	KALA	15441.00	11442.00	photo	rect	19.35	1		DG
4270.00	7/4/2012 0:00:00	8290243.00	2B	V	RHMA	44259.00	11242.00	photo	rect	19.35	1		DG
4271.00	7/4/2012 0:00:00	8290243.00	2B	H							999	missing photo	DG
4272.00	7/4/2012 0:00:00	8290243.00	2C	V	RHMA	46178.00	14030.00	photo	rect	19.35	1		DG
4273.00	7/4/2012 0:00:00	8290243.00	2D	H	ILMO	19212.00	10130.00	photo	rect	19.35	1		DG
4274.00	7/4/2012 0:00:00	8290243.00	2D	L	OXAR	19505.00	11281.00	photo	rect	19.35	1		DG
4275.00	7/4/2012 0:00:00	8290243.00	2D	V	RHMA	30857.00	8308.00	photo	rect	19.35	1		DG
4276.00	7/4/2012 0:00:00	8290243.00	2E	V	RHMA	36407.00	6194.00	photo	rect	19.35	1		DG
4277.00	7/4/2012 0:00:00	8290243.00	3A	V	RHMA	34114.00	9668.00	photo	rect	19.35	1		DG
4278.00	7/4/2012 0:00:00	8290243.00	3A	X							999	missing photo	DG
4279.00	7/4/2012 0:00:00	8290243.00	3B	V	RHMA	40966.00	8754.00	photo	rect	19.35	1		DG
4280.00	7/4/2012 0:00:00	8290243.00	3B	X							999	missing photo	DG
4281.00	7/4/2012 0:00:00	8290243.00	3C	H	RHMA	27289.00	8136.00	photo	rect	19.35	1		DG
4282.00	7/4/2012 0:00:00	8290243.00	3C	V	RHMA	26776.00	7441.00	photo	rect	19.35	1		DG
4283.00	7/4/2012 0:00:00	8290243.00	3C	L							999	missing photo	DG
4284.00	7/4/2012 0:00:00	8290243.00	3C	X							999	missing photo	DG
4285.00	7/4/2012 0:00:00	8290243.00	3D	V	HAVI	42860.00	12841.00	photo	rect	19.35	1		DG
4286.00	7/4/2012 0:00:00	8290243.00	3D	X							999	missing photo	DG
4287.00	7/4/2012 0:00:00	8290243.00	3E	V	RHMA	48601.00	12815.00	photo	rect	19.35	1		DG
4288.00	7/4/2012 0:00:00	8290243.00	3E	X							999	missing photo	DG
4289.00	7/4/2012 0:00:00	8290243.00	3F	H	ACPE	44647.00	6172.00	photo	rect	19.35	1		DG
4290.00	7/4/2012 0:00:00	8290243.00	3F	L	ACPE	36437.00	7586.00	photo	rect	19.35	1		DG
4291.00	7/4/2012 0:00:00	8290243.00	3F	V	PYPU	26436.00	8548.00	photo	rect	19.35	1		DG
4292.00	7/4/2012 0:00:00	8290243.00	3F	X							999	missing photo	DG
4293.00	7/4/2012 0:00:00	8290243.00	4A	V	RHMA	30237.00	8466.00	photo	rect	19.35	1		DG
4294.00	7/4/2012 0:00:00	8290243.00	4B	V	RHMA	29912.00	7137.00	photo	rect	19.35	1		DG
4295.00	7/4/2012 0:00:00	8290243.00	4B	H	RHMA	25636.00	7612.00	photo	rect	19.35	1		DG
4296.00	7/4/2012 0:00:00	8290243.00	4B	L	RHMA	29357.00	7504.00	photo	rect	19.35	1		DG
4297.00	7/4/2012 0:00:00	8290243.00	4C	V	ILMO	23227.00	10047.00	photo	rect	19.35	1		DG
4298.00	7/4/2012 0:00:00	8290243.00	4D	L	RHMA	42971.00	13804.00	photo	rect	19.35	1	Station hard to read, pic 4	DG
4299.00	7/4/2012 0:00:00	8290243.00	4D	V	RHMA	47045.00	13066.00	photo	rect	19.35	1		DG
4300.00	7/4/2012 0:00:00	8290243.00	4D	H							999	missing photo	DG
4301.00	7/4/2012 0:00:00	8290243.00	4E	V	ACPE	44144.00	7539.00	photo	rect	19.35	1		DG
4302.00	7/4/2012 0:00:00	8290243.00	5A	V	OXAR	29880.00	8685.00	photo	rect	19.35	1		DG
4303.00	7/4/2012 0:00:00	8290243.00	5B	H	ACRU	48967.00	9964.00	photo	rect	19.35	1		DG
4304.00	7/4/2012 0:00:00	8290243.00	5B	L	RHMA	24909.00	8492.00	photo	rect	19.35	1		DG
4305.00	7/4/2012 0:00:00	8290243.00	5B	V	RHMA	46303.00	11229.00	photo	rect	19.35	1		DG
4306.00	7/4/2012 0:00:00	8290243.00	5C	V	RHMA	30076.00	8374.00	photo	rect	19.35	1		DG
4307.00	7/4/2012 0:00:00	8290243.00	5D	L	RHMA	31755.00	7539.00	photo	rect	19.35	1		DG
4308.00	7/4/2012 0:00:00	8290243.00	5D	V	HACA	23288.00	8034.00	photo	rect	19.35	1		DG
4309.00	7/4/2012 0:00:00	8290243.00	5D	H							1		DG
4310.00	7/4/2012 0:00:00	8290243.00	5E	V	PYPU	20490.00	12296.00	photo	rect	19.35	1		DG
4311.00	7/5/2012 0:00:00	8290339.00	1A	V	FAGR	36176.00	19741.00	photo	rect	19.35	1		SJ
4312.00	7/5/2012 0:00:00	8290339.00	1B	H	ACPE	48073.00	11778.00	photo	rect	19.35	1		SJ
4313.00	7/5/2012 0:00:00	8290339.00	1B	L	FAGR	57020.00	19466.00	photo	rect	19.35	1		SJ
4314.00	7/5/2012 0:00:00	8290339.00	1B	V							999	missing photo	
4315.00	7/5/2012 0:00:00	8290339.00	1C	V	FAGR	51679.00	18978.00	photo	rect	19.35	1		SJ
4316.00	7/5/2012 0:00:00	8290339.00	1D	H	AEFL	49796.00	18612.00	photo	rect	19.35	1		SJ
4317.00	7/5/2012 0:00:00	8290339.00	1D	L	TIAM	84421.00	12826.00	photo	rect	19.35	1		SJ
4318.00	7/5/2012 0:00:00	8290339.00	1D	V	TIAM	65248.00	16869.00	photo	rect	19.35	1		SJ
4319.00	7/5/2012 0:00:00	8290339.00	1E	V	FAGR	45274.00	22208.00	photo	rect	19.35	1		SJ
4320.00	7/5/2012 0:00:00	8290339.00	2A	V	FAGR	17885.00	8515.00	photo	rect	19.35	1		SJ
4321.00	7/5/2012 0:00:00	8290339.00	2B	H	HAVI	72460.00	11775.00	photo	rect	19.35	1		SJ
4322.00	7/5/2012 0:00:00	8290339.00	2B	L	FAGR	51419.00	18408.00	photo	rect	19.35	1		SJ
4323.00	7/5/2012 0:00:00	8290339.00	2B	V	FAGR	26447.00	9334.00	photo	rect	19.35	1		SJ
4324.00	7/5/2012 0:00:00	8290339.00	2C	V	HACA	37493.00	5775.00	photo	rect	19.35	1		SJ
4325.00	7/5/2012 0:00:00	8290339.00	2D	H	HAVI	29357.00	8532.00	photo	rect	19.35	1		SJ
4326.00	7/5/2012 0:00:00	8290339.00	2D	L	HAVI	53089.00	11105.00	photo	rect	19.35	1		SJ
4327.00	7/5/2012 0:00:00	8290339.00	2D	V	HAVI	22218.00	5663.00	photo	rect	19.35	1		SJ
4328.00	7/5/2012 0:00:00	8290339.00	2E	V							999	missing photo	
4329.00	7/5/2012 0:00:00	8290339.00	3A	V	ACPE	25071.00	5589.00	photo	rect	19.35	1		SJ
4330.00	7/5/2012 0:00:00	8290339.00	3A	X							999	missing photo	
4331.00	7/5/2012 0:00:00	8290339.00	3B	V	HACA	35460.00	8901.00	photo	rect	19.35	1		SJ
4332.00	7/5/2012 0:00:00	8290339.00	3B	X							999	missing photo	
4333.00	7/5/2012 0:00:00	8290339.00	3C	H	ACRU	46750.00	10925.00	photo	rect	19.35	1		SJ
4334.00	7/5/2012 0:00:00	8290339.00	3C	L	KALA	44467.00	29966.00	photo	rect	19.35	1		SJ
4335.00	7/5/2012 0:00:00	8290339.00	3C	V	RHCA	15896.00	14398.00	photo	rect	19.35	1		SJ
4336.00	7/5/2012 0:00:00	8290339.00	3C	X							999	missing photo	
4337.00	7/5/2012 0:00:00	8290339.00	3D	V	CADE	38299.00	8550.00	photo	rect	19.35	1		SJ
4338.00	7/5/2012 0:00:00	8290339.00	3D	X							999	missing photo	
4339.00	7/5/2012 0:00:00	8290339.00	3E	V	BEAL	12643.00	6282.00	photo	rect	19.35	1		SJ
4340.00	7/5/2012 0:00:00	8290339.00	3E	X							999	missing photo	
4341.00	7/5/2012 0:00:00	8290339.00	3F	H	ACRU	31616.00	15826.00	photo	rect	19.35	1		SJ
4342.00	7/5/2012 0:00:00	8290339.00	3F	L	HACA	56387.00	16507.00	photo	rect	19.35	1		SJ
4343.00	7/5/2012 0:00:00	8290339.00	3F	V	HACA	16171.00	6714.00	photo	rect	19.35	1		SJ
4344.00	7/5/2012 0:00:00	8290339.00	3F	X							999	missing photo	
4345.00	7/5/2012 0:00:00	8290339.00	4A	V	TIAM	41008.00	5958.00	photo	rect	19.35	1		SJ
4346.00	7/5/2012 0:00:00	8290339.00	4B	V	FAGR	21984.00	9179.00	photo	rect	19.35	1		SJ
4347.00	7/5/2012 0:00:00	8290339.00	4B	L	FAGR	44634.00	17855.00	photo	rect	19.35	1		SJ
4348.00	7/5/2012 0:00:00	8290339.00	4B	H							999	missing photo	
4349.00	7/5/2012 0:00:00	8290339.00	4C	V	ACSA	24737.00	6598.00	photo	rect	19.35	1		SJ
4350.00	7/5/2012 0:00:00	8290339.00	4D	H	HACA	35513.00	6505.00	photo	rect	19.35	1		SJ
4351.00	7/5/2012 0:00:00	8290339.00	4D	V	ACPE	50408.00	6712.00	photo	rect	19.35	1		SJ
4352.00	7/5/2012 0:00:00	8290339.00	4D	L							999	missing photo	
4353.00	7/5/2012 0:00:00	8290339.00	4E	V	BELE	19497.00	12094.00	photo	rect	19.35	1		SJ
4354.00	7/5/2012 0:00:00	8290339.00	5A	V	ACPE	40063.00	5639.00	photo	rect	19.35	1		SJ
4355.00	7/5/2012 0:00:00	8290339.00	5B	H	ACSA	44287.00	13847.00	photo	rect	19.35	1		SJ
4356.00	7/5/2012 0:00:00	8290339.00	5B	L	FAGR	47338.00	23913.00	photo	rect	19.35	1		SJ
4357.00	7/5/2012 0:00:00	8290339.00	5B	V	HACA	19481.00	7132.00	photo	rect	19.35	1		SJ
4358.00	7/5/2012 0:00:00	8290339.00	5C	V							999	missing photo	
4359.00	7/5/2012 0:00:00	8290339.00	5D	H	HACA	67486.00	13012.00	photo	rect	19.35	1		SJ
4360.00	7/5/2012 0:00:00	8290339.00	5D	L	HACA	54249.00	16035.00	photo	rect	19.35	1		SJ
4361.00	7/5/2012 0:00:00	8290339.00	5D	V	AMAR	13128.00	10111.00	photo	rect	19.35	1		SJ
4362.00	7/5/2012 0:00:00	8290339.00	5E	V	HACA	20762.00	7131.00	photo	rect	19.35	1		SJ
4363.00	7/5/2012 0:00:00	8290344.00	1A	V	ACRU	51840.00	12261.00	photo	square	25.00	1		SJ
4364.00	7/5/2012 0:00:00	8290344.00	1B	H	NYSY	18000.00	6629.00	photo	rect	19.35	1		SJ
4365.00	7/5/2012 0:00:00	8290344.00	1B	L	SAAL	31897.00	4841.00	photo	rect	19.35	1		SJ
4366.00	7/5/2012 0:00:00	8290344.00	1B	V	HACA	18922.00	11430.00	photo	square	25.00	1		SJ
4367.00	7/5/2012 0:00:00	8290344.00	1C	V	HACA	27113.00	17601.00	photo	square	25.00	1		SJ
4368.00	7/5/2012 0:00:00	8290344.00	1D	H	ACPE	48068.00	5345.00	photo	rect	19.35	1		SJ
4369.00	7/5/2012 0:00:00	8290344.00	1D	L	ACPE	56455.00	6297.00	photo	rect	19.35	1		SJ
4370.00	7/5/2012 0:00:00	8290344.00	1D	V	FAGR	12959.00	5539.00	photo	rect	19.35	1		SJ
4371.00	7/5/2012 0:00:00	8290344.00	1E	V	FAGR	40488.00	17174.00	photo	square	25.00	1		SJ
4372.00	7/5/2012 0:00:00	8290344.00	2A	V	FAGR	28161.00	17075.00	photo	square	25.00	1		SJ
4373.00	7/5/2012 0:00:00	8290344.00	2B	L	FAGR	22660.00	7659.00	photo	rect	19.35	1		SJ
4374.00	7/5/2012 0:00:00	8290344.00	2B	H	FAGR	13153.00	9607.00	photo	square	25.00	1		SJ
4375.00	7/5/2012 0:00:00	8290344.00	2B	V	FAGR	33588.00	21650.00	photo	square	25.00	1		SJ
4376.00	7/5/2012 0:00:00	8290344.00	2C	V	ACPE	60396.00	5045.00	photo	rect	19.35	1		SJ
4377.00	7/5/2012 0:00:00	8290344.00	2D	H	FAGR	15675.00	6049.00	photo	rect	19.35	1		SJ
4378.00	7/5/2012 0:00:00	8290344.00	2D	L	FAGR	15641.00	6192.00	photo	rect	19.35	1		SJ
4379.00	7/5/2012 0:00:00	8290344.00	2D	V	FAGR	23535.00	5986.00	photo	rect	19.35	1		SJ
4380.00	7/5/2012 0:00:00	8290344.00	2E	V	ACPE	57323.00	6425.00	photo	square	25.00	1		SJ
4381.00	7/5/2012 0:00:00	8290344.00	3A	V	ACRU	22795.00	5724.00	photo	rect	19.35	1		SJ
4382.00	7/5/2012 0:00:00	8290344.00	3A	X							999	missing photo	
4383.00	7/5/2012 0:00:00	8290344.00	3B	V	FAGR	32680.00	16939.00	photo	square	25.00	1		SJ
4384.00	7/5/2012 0:00:00	8290344.00	3B	X							999	missing photo	
4385.00	7/5/2012 0:00:00	8290344.00	3C	H	ACRU	39739.00	7983.00	photo	rect	19.35	1		SJ
4386.00	7/5/2012 0:00:00	8290344.00	3C	L	RHMA	21756.00	6392.00	photo	rect	19.35	1		SJ
4387.00	7/5/2012 0:00:00	8290344.00	3C	V	RHMA	31771.00	5375.00	photo	rect	19.35	1		SJ
4388.00	7/5/2012 0:00:00	8290344.00	3C	X							999	missing photo	
4389.00	7/5/2012 0:00:00	8290344.00	3D	V	FAGR	36463.00	15878.00	photo	square	25.00	1		SJ
4390.00	7/5/2012 0:00:00	8290344.00	3D	X							999	missing photo	
4391.00	7/5/2012 0:00:00	8290344.00	3E	V	FAGR	15488.00	5194.00	photo	rect	19.35	1		SJ
4392.00	7/5/2012 0:00:00	8290344.00	3E	X							999	missing photo	
4393.00	7/5/2012 0:00:00	8290344.00	3F	H	FAGR	17719.00	5261.00	photo	rect	19.35	1		SJ
4394.00	7/5/2012 0:00:00	8290344.00	3F	L	ACPE	58768.00	5557.00	photo	rect	19.35	1		SJ
4395.00	7/5/2012 0:00:00	8290344.00	3F	V	FAGR	36520.00	15977.00	photo	square	25.00	1		SJ
4396.00	7/5/2012 0:00:00	8290344.00	3F	X							999	missing photo	
4397.00	7/5/2012 0:00:00	8290344.00	4A	V	RHMA	45913.00	17892.00	photo	square	25.00	1		SJ
4398.00	7/5/2012 0:00:00	8290344.00	4B	H	BEAL	30746.00	12260.00	photo	rect	19.35	1		SJ
4399.00	7/5/2012 0:00:00	8290344.00	4B	L	KALA	14428.00	10642.00	photo	rect	19.35	1		SJ
4400.00	7/5/2012 0:00:00	8290344.00	4B	V	KALA	15785.00	18779.00	photo	square	25.00	1		SJ
4401.00	7/5/2012 0:00:00	8290344.00	4C	V							999	missing photo	
4402.00	7/5/2012 0:00:00	8290344.00	4D	H	ACPE	54158.00	6064.00	photo	rect	19.35	1		SJ
4403.00	7/5/2012 0:00:00	8290344.00	4D	L	ACPE	55512.00	5903.00	photo	rect	19.35	1		SJ
4404.00	7/5/2012 0:00:00	8290344.00	4D	V	FAGR	19226.00	5272.00	photo	rect	19.35	1		SJ
4405.00	7/5/2012 0:00:00	8290344.00	4E	V	RHMA	18232.00	5708.00	photo	rect	19.35	1		SJ
4406.00	7/5/2012 0:00:00	8290344.00	5A	V	FAGR	29303.00	8232.00	photo	rect	19.35	1		SJ
4407.00	7/5/2012 0:00:00	8290344.00	5B	H	HACA	14726.00	5509.00	photo	rect	19.35	1		SJ
4408.00	7/5/2012 0:00:00	8290344.00	5B	L	HACA	14903.00	8300.00	photo	rect	19.35	999	duplicate, pic	SJ
4409.00	7/5/2012 0:00:00	8290344.00	5B	L	HACA	15381.00	8556.00	photo	rect	19.35	999	listed as 5BL; pic 42	SJ
4410.00	7/5/2012 0:00:00	8290344.00	5B	V	HACA	36949.00	16946.00	photo	square	25.00	1		SJ
4411.00	7/5/2012 0:00:00	8290344.00	5C	V	FAGR	29536.00	10216.00	photo	rect	19.35	1		SJ
4412.00	7/5/2012 0:00:00	8290344.00	5D	H	FAGR	18390.00	6875.00	photo	rect	19.35	1		SJ
4413.00	7/5/2012 0:00:00	8290344.00	5D	L	FAGR	18318.00	4950.00	photo	rect	19.35	1		SJ
4414.00	7/5/2012 0:00:00	8290344.00	5D	V	FAGR	15626.00	5272.00	photo	rect	19.35	1		SJ
4415.00	7/5/2012 0:00:00	8290344.00	5E	V	ILMO	26424.00	10952.00	photo	rect	19.35	1		SJ
4416.00	7/6/2012 0:00:00	6390627.00	1A	V	ACPE	45628.00	8360.00	photo	square	25.00	1		SJ
4417.00	7/6/2012 0:00:00	6390627.00	1B	H	RHMA	22379.00	6194.00	photo	rect	19.35	1		SJ
4418.00	7/6/2012 0:00:00	6390627.00	1B	L	RHMA	21997.00	6912.00	photo	rect	19.35	1		SJ
