RecordID	Date	Site	Station	SurvType	TreeSpecies	LeafArea_pixels	RefArea_pixels	MeasuredFrom	RefType	RefArea_cm2	SpatialUncertainty	Notes	DataEntry							
3657	6/23/2012	8204219	4B	L	RHMA	58338	15170	photo	square	25	1		SJ							
3658	6/23/2012	8204219	4C	V	RHMA	41273	14723	photo	square	25	1		SJ							
3659	6/23/2012	8204219	4D	L	RHMA	44375	12653	photo	rect	19.35	1		SJ							
3660	6/23/2012	8204219	4D	H	OXAR	27600	16394	photo	square	25	1		SJ							
3661	6/23/2012	8204219	4D	V	RHMA	52288	14939	photo	square	25	1		SJ							
3662	6/23/2012	8204219	4E	V	LITU	75666	12730	photo	square	25	1		SJ							
3663	6/23/2012	8204219	5A	V	RHMA	27896	15372	photo	square	25	1		SJ							
3664	6/23/2012	8204219	5B	L	RHMA	45216	12435	photo	rect	19.35	1		SJ							
3665	6/23/2012	8204219	5B	V	RHMA	54962	14077	photo	rect	19.35	1		SJ							
3666	6/23/2012	8204219	5B	H	BELE	31480	18917	photo	square	25	1		SJ							
3667	6/23/2012	8204219	5C	V	LITU	47249	14460	photo	square	25	1		SJ							
3668	6/23/2012	8204219	5D	V	RHMA	43633	9053	photo	rect	19.35	1		SJ							
3669	6/23/2012	8204219	5D	H	BELE	19209	14380	photo	square	25	1		SJ							
3670	6/23/2012	8204219	5D	L	BELE	10222	22523	photo	square	25	1		SJ							
3671	6/23/2012	8204219	5E	V	RHMA	47436	13917	photo	square	25	1		SJ							
3672	6/24/2012	6390909	1A	V	KALA	8464	9625	photo	rect	19.35	1		SJ							
3673	6/24/2012	6390909	1B	V	ACRU	21101	7722	photo	rect	19.35	1		SJ							
3674	6/24/2012	6390909	1B	H	OXAR	59528	16810	photo	rect	19.35	1		SJ							
3675	6/24/2012	6390909	1B	L	ACRU	21738	9118	photo	rect	19.35	1		SJ							
3676	6/24/2012	6390909	1C	V	ACRU	31813	7653	photo	rect	19.35	1		SJ							
3677	6/24/2012	6390909	1D	H	QURU	42109	5139	photo	rect	19.35	1		SJ							
3678	6/24/2012	6390909	1D	L	NYSY	15495	6557	photo	rect	19.35	1		SJ							
3679	6/24/2012	6390909	1D	V	CARY	19079	7326	photo	rect	19.35	1		SJ							
3680	6/24/2012	6390909	1E	V	KALA	10134	10326	photo	rect	19.35	1		SJ							
3681	6/24/2012	6390909	2A	V	ACRU	25642	7853	photo	rect	19.35	1		SJ							
3682	6/24/2012	6390909	2B	H	OXAR	18463	7250	photo	rect	19.35	1		SJ							
3683	6/24/2012	6390909	2B	L	RHOD	20709	6638	photo	rect	19.35	1		SJ							
3684	6/24/2012	6390909	2B	V	KALA	11362	11338	photo	rect	19.35	1		SJ							
3685	6/24/2012	6390909	2C	V	OXAR	19301	7576	photo	rect	19.35	1		SJ							
3686	6/24/2012	6390909	2D	H	QUMO	40005	5862	photo	rect	19.35	1		SJ							
3687	6/24/2012	6390909	2D	L	KALA	6030	8342	photo	rect	19.35	1		SJ							
3688	6/24/2012	6390909	2D	V	KALA	8578	9851	photo	rect	19.35	1		SJ							
3689	6/24/2012	6390909	2E	V	RHMA	33494	6722	photo	rect	19.35	1		SJ							
3690	6/24/2012	6390909	3A	V	KALA	8983	9189	photo	rect	19.35	1		SJ							
3691	6/24/2012	6390909	3A	X	RHOD	25802	9659	photo	rect	19.35	1		SJ							
3692	6/24/2012	6390909	3B	V	NYSY	18562	7185	photo	rect	19.35	1		SJ							
3693	6/24/2012	6390909	3B	X	KALA	13099	9437	photo	rect	19.35	1		SJ							
3694	6/24/2012	6390909	3C	H	NYSY	19268	6324	photo	rect	19.35	1		SJ							
3695	6/24/2012	6390909	3C	L	NYSY	18314	7612	photo	rect	19.35	1		SJ							
3696	6/24/2012	6390909	3C	V	NYSY	18706	6587	photo	rect	19.35	1		SJ							
3697	6/24/2012	6390909	3C	X	RHOD	20715	10844	photo	rect	19.35	1		SJ							
3698	6/24/2012	6390909	3D	V	KALA	7976	8684	photo	rect	19.35	1		SJ							
3699	6/24/2012	6390909	3D	X	KALA	8454	8289	photo	rect	19.35	1		SJ							
3700	6/24/2012	6390909	3E	V	RHMA	29010	8070	photo	rect	19.35	1		SJ							
3701	6/24/2012	6390909	3E	X	OXAR	28635	10417	photo	rect	19.35	1		SJ							
3702	6/24/2012	6390909	3F	H	NYSY	28977	10839	photo	rect	19.35	1		SJ							
3703	6/24/2012	6390909	3F	L	RHMA	30347	5561	photo	rect	19.35	1		SJ							
3704	6/24/2012	6390909	3F	V	RHMA	24556	7198	photo	rect	19.35	1		SJ							
3705	6/24/2012	6390909	3F	X	KALA	6005	8634	photo	rect	19.35	1		SJ							
3706	6/24/2012	6390909	4A	V	ACRU	14021	9262	photo	rect	19.35	1		SJ							
3707	6/24/2012	6390909	4B	V	OXAR	29284	8206	photo	rect	19.35	1		SJ							
3708	6/24/2012	6390909	4B	H	OXAR	19563	6624	photo	rect	19.35	1		SJ							
3709	6/24/2012	6390909	4B	L	NYSY	18389	8980	photo	rect	19.35	1		SJ							
3710	6/24/2012	6390909	4C	V	OXAR	16405	9913	photo	rect	19.35	1		SJ							
3711	6/24/2012	6390909	4D	H	OXAR	30443	8643	photo	rect	19.35	1		SJ							
3712	6/24/2012	6390909	4D	L	NYSY	71921	21010	photo	rect	19.35	1		SJ							
3713	6/24/2012	6390909	4D	V	NYSY	24665	7129	photo	rect	19.35	1		SJ							
3714	6/24/2012	6390909	4E	V	KALA	7816	12443	photo	rect	19.35	1		SJ							
3715	6/24/2012	6390909	5A	V	KALA	7415	8891	photo	rect	19.35	1		SJ							
3716	6/24/2012	6390909	5B	H	NYSY	28583	8584	photo	rect	19.35	1		SJ							
3717	6/24/2012	6390909	5B	L	ACRU	10410	6689	photo	rect	19.35	1		SJ							
3718	6/24/2012	6390909	5B	V	KALA	6655	9102	photo	rect	19.35	1		SJ							
3719	6/24/2012	6390909	5C	V	RHMA	29117	7731	photo	rect	19.35	1		SJ							
3720	6/24/2012	6390909	5D	H	NYSY	22380	7865	photo	rect	19.35	1		SJ							
3721	6/24/2012	6390909	5D	L	NYSY	19808	9283	photo	rect	19.35	1		SJ							
3722	6/24/2012	6390909	5D	V	OXAR	35361	7314	photo	rect	19.35	1		SJ							
3723	6/24/2012	6390909	5E	V	OXAR	16462	9451	photo	rect	19.35	1		SJ							
3724	6/24/2012	6390944	1A	V	999	73902	52326	photo	rect	19.35	1	"tree species not listed, pic 46"	SJ							
3725	6/24/2012	6390944	1B	H	NYSY	18526	7738	photo	rect	19.35	1		SJ							
3726	6/24/2012	6390944	1B	L	KALA	12152	11143	photo	rect	19.35	1		SJ							
3727	6/24/2012	6390944	1B	V	KALA	23043	23453	photo	square	25	999	"duplicate, pic 22"	SJ							
3728	6/24/2012	6390944	1C	V	KALA	20676	15987	photo	rect	19.35	1		SJ							
3729	6/24/2012	6390944	1D	H	NYSY	22023	11156	photo	rect	19.35	999	"duplicate, pic 37"	SJ							
3730	6/24/2012	6390944	1D	L	HAVI	99214	48841	photo	rect	19.35	999	"listed as 1DH, pic 47"	SJ							
3731	6/24/2012	6390944	1D	V	KALA	8692	13378	photo	rect	19.35	999	"listed as 1BV, PIC 40"	SJ							
3732	6/24/2012	6390944	1E	V	OXAR	28797	9907	photo	rect	19.35	999	"station number not listed, pic 33"	SJ							
3733	6/24/2012	6390944	2A	V	ACRU	32354	13407	photo	rect	19.35	1		SJ							
3734	6/24/2012	6390944	2B	H	ACRU	110472	39213	photo	rect	19.35	1		SJ							
3735	6/24/2012	6390944	2B	L	KALA	15280	12427	photo	rect	19.35	999	"duplicate, pic 5"	SJ							
3736	6/24/2012	6390944	2B	V	KALA	27647	26330	photo	square	25	1		SJ							
3737	6/24/2012	6390944	2C	V	KALA	11253	16621	photo	rect	19.35	1		SJ							
3738	6/24/2012	6390944	2D	H	ACRU	23998	10167	photo	rect	19.35	1		SJ							
3739	6/24/2012	6390944	2D	L	ACRU	115485	26067	photo	rect	19.35	1		SJ							
3740	6/24/2012	6390944	2D	V	KALA	8890	12582	photo	rect	19.35	1		SJ							
3741	6/24/2012	6390944	2E	V	ACPE	57379	8376	photo	rect	19.35	1		SJ							
3742	6/24/2012	6390944	3A	V	KALA	15782	17265	photo	rect	19.35	1		SJ							
3743	6/24/2012	6390944	3A	X	RHMA	41490	14625	photo	square	25	1		SJ							
3744	6/24/2012	6390944	3B	V	KALA	24878	28895	photo	rect	19.35	1		SJ							
3745	6/24/2012	6390944	3B	X							999	missing photo								
3746	6/24/2012	6390944	3C	H	ACRU	44414	12007	photo	rect	19.35	1		SJ							
3747	6/24/2012	6390944	3C	L	KALA	5838	11291	photo	rect	19.35	1		SJ							
3748	6/24/2012	6390944	3C	V	KALA	10639	15362	photo	square	25	999	"duplicate, pic 10"								
3749	6/24/2012	6390944	3C	X	RHMA	51867	17264	photo	square	25	999	"listed as 3CV, PIC 16"								
3750	6/24/2012	6390944	3D	V	RHMA	17300	8869	photo	rect	19.35	1		SJ							
3751	6/24/2012	6390944	3D	X							999	missing photo								
3752	6/24/2012	6390944	3E	V	RHMA	40616	15108	photo	square	25	1		SJ							
3753	6/24/2012	6390944	3E	X	RHMA	46591	16519	photo	square	25	1		SJ							
3754	6/24/2012	6390944	3F	H	FAGR	21283	14029	photo	rect	19.35	1		SJ							
3755	6/24/2012	6390944	3F	L	RHMA	28522	8174	photo	rect	19.35	1		SJ							
3756	6/24/2012	6390944	3F	V	FAGR	16631	11167	photo	rect	19.35	1		SJ							
3757	6/24/2012	6390944	3F	X	RHMA	69599	22206	photo	square	25	1		SJ							
3758	6/24/2012	6390944	4A	V	ACRU	27568	16517	photo	square	25	1		SJ							
3759	6/24/2012	6390944	4B	H	PRSE	17741	9373	photo	rect	19.35	1		SJ							
3760	6/24/2012	6390944	4B	L	NYSY	22513	7457	photo	rect	19.35	1		SJ							
3761	6/24/2012	6390944	4B	V	RHMA	39846	13549	photo	square	25	1		SJ							
3762	6/24/2012	6390944	4C	V	ACRU	17463	8624	photo	rect	19.35	1		SJ							
3763	6/24/2012	6390944	4D	H	NYSY	28009	11409	photo	rect	19.35	1		SJ							
3764	6/24/2012	6390944	4D	L	OXAR	16140	8950	photo	rect	19.35	1		SJ							
3765	6/24/2012	6390944	4D	V	ACRU	21557	7571	photo	rect	19.35	1		SJ							
3766	6/24/2012	6390944	4E	V	ACRU	13030	7527	photo	rect	19.35	1		SJ							
3767	6/24/2012	6390944	5A	V	RHMA	27378	6147	photo	rect	19.35	1		SJ							
3768	6/24/2012	6390944	5B	H	KALA	13175	15259	photo	rect	19.35	999	"listed as 5BL, PIC 28"	SJ							
3769	6/24/2012	6390944	5B	L	RHMA	15737	4821	photo	rect	19.35	999	"duplicate, pic 21"	SJ							
3770	6/24/2012	6390944	5B	V	KALA	9095	17973	photo	square	25	1		SJ							
3771	6/24/2012	6390944	5C	V	KALA	14167	10726	photo	rect	19.35	999	"listed as 2BL, PIC 35"	SJ							
3772	6/24/2012	6390944	5D	H	NYSY	25970	8825	photo	rect	19.35	1		SJ							
3773	6/24/2012	6390944	5D	L	RHMA	22992	7609	photo	rect	19.35	1		SJ							
3774	6/24/2012	6390944	5D	V	RHMA	14962	5423	photo	rect	19.35	1		SJ							
3775	6/24/2012	6390944	5E	V	FAGR	22026	18355	photo	square	25	1		SJ							
3776	6/25/2012	8892025	1A	V	RHMA	19991	7554	photo	rect	19.35	1		SJ							
3777	6/25/2012	8892025	1B	V	RHMA	13368	5652	photo	rect	19.35	1		SJ							
3778	6/25/2012	8892025	1B	H	BEAL	33005	14948	photo	square	25	1		SJ							
3779	6/25/2012	8892025	1B	L	RHMA	32316	14781	photo	square	25	1		SJ							
3780	6/25/2012	8892025	1C	V	BEAL	25556	17418	photo	square	25	1		SJ							
3781	6/25/2012	8892025	1D	H	FAGR	27264	14715	photo	square	25	1		SJ							
3782	6/25/2012	8892025	1D	L	ACPE	59453	13498	photo	square	25	999	"blurry, pic 55"	SJ							
3783	6/25/2012	8892025	1D	V	ACPE	55387	9768	photo	square	25	1		SJ							
3784	6/25/2012	8892025	1E	V	FAGR	31569	14831	photo	square	25	1		SJ							
3785	6/25/2012	8892025	2A	V	ACPE	63844	11193	photo	square	25	1		SJ							
3786	6/25/2012	8892025	2B	H	ACSA	41400	8673	photo	rect	19.35	1		SJ							
3787	6/25/2012	8892025	2B	L	FAGR	14194	6546	photo	rect	19.35	1		SJ							
3788	6/25/2012	8892025	2B	V	AEFL	35515	15148	photo	square	25	1		SJ							
3789	6/25/2012	8892025	2C	V	FAGR	22103	9870	photo	rect	19.35	1		SJ							
3790	6/25/2012	8892025	2D	H	ACSA	32530	10358	photo	rect	19.35	1		SJ							
3791	6/25/2012	8892025	2D	V	AEFL	19777	8549	photo	rect	19.35	1		SJ							
3792	6/25/2012	8892025	2D	L	ACSA	45528	12805	photo	square	25	1		SJ							
3793	6/25/2012	8892025	2E	V	FAGR	14994	6536	photo	rect	19.35	1		SJ							
3794	6/25/2012	8892025	3A	V	RHMA	43888	16331	photo	square	25	1		SJ							
3795	6/25/2012	8892025	3A	X	RHMA	36602	15278	photo	square	25	1		SJ							
3796	6/25/2012	8892025	3B	V	RHMA	25592	6389	photo	rect	19.35	1		SJ							
3797	6/25/2012	8892025	3B	V	RHMA	17520	4962	photo	rect	19.35	999	date listed as 6-11-12	SJ							
3798	6/25/2012	8892025	3B	X							999	missing photo								
3799	6/25/2012	8892025	3C	V	RHMA	24667	5330	photo	rect	19.35	1		SJ							
3800	6/25/2012	8892025	3C	H	ACRU	42875	12943	photo	square	25	1		SJ							
3801	6/25/2012	8892025	3C	L	RHMA	29772	14571	photo	square	25	1		SJ							
3802	6/25/2012	8892025	3C	X	RHMA	38741	12961	photo	square	25	1		SJ							
3803	6/25/2012	8892025	3D	V	FAGR	19122	7515	photo	rect	19.35	1		SJ							
3804	6/25/2012	8892025	3D	V	RHMA	21266	5539	photo	rect	19.35	999	date listed as 6-11-12	SJ							
3805	6/25/2012	8892025	3D	X							999	missing photo								
3806	6/25/2012	8892025	3E	V	FAGR	26015	14734	photo	square	25	1		SJ							
3807	6/25/2012	8892025	3E	X	FAGR	36695	15672	photo	square	25	1		SJ							
3808	6/25/2012	8892025	3F	H	FAGR	16328	7298	photo	rect	19.35	1		SJ							
3809	6/25/2012	8892025	3F	L	FAGR	19531	8478	photo	rect	19.35	1		SJ							
3810	6/25/2012	8892025	3F	V	FAGR	26549	7585	photo	rect	19.35	999	date listed as 6-11-12	SJ							
3811	6/25/2012	8892025	3F	V	FAGR	24751	14022	photo	square	25	1		SJ							
3812	6/25/2012	8892025	3F	X							999	missing photo								
3813	6/25/2012	8892025	4A	V	RHMA	23267	5319	photo	rect	19.35	999	date listed as 6-11-12	SJ							
3814	6/25/2012	8892025	4A	V	RHMA	46464	16533	photo	square	25	1		SJ							
3815	6/25/2012	8892025	4B	V	QURU	46420	8991	photo	rect	19.35	1		SJ							
3816	6/25/2012	8892025	4B	H	BELE	20887	9715	photo	rect	19.35	1		SJ							
3817	6/25/2012	8892025	4B	L	ASTR	38102	6295	photo	rect	19.35	1		SJ							
3818	6/25/2012	8892025	4C	V	RHMA	19164	5087	photo	rect	19.35	1		SJ							
3819	6/25/2012	8892025	4D	V	RHMA	25703	7250	photo	rect	19.35	999	date listed as 6-11-12	SJ							
3820	6/25/2012	8892025	4D	H	BEAL	29367	14707	photo	square	25	1		SJ							
3821	6/25/2012	8892025	4D	L	RHMA	41602	13543	photo	square	25	1		SJ							
3822	6/25/2012	8892025	4D	V	RHMA	39798	15519	photo	square	25	1		SJ							
3823	6/25/2012	8892025	4E	V	ACPE	45205	6373	photo	rect	19.35	1		SJ							
3824	6/25/2012	8892025	5A	V	AEFL	19650	8167	photo	rect	19.35	1		SJ							
3825	6/25/2012	8892025	5B	V	FAGR	15796	6700	photo	rect	19.35	1		SJ							
3826	6/25/2012	8892025	5B	V	FAGR	25918	12004	photo	rect	19.35	999	date listed as 6-11-12	SJ							
3827	6/25/2012	8892025	5B	H	BELE	24907	14164	photo	square	25	999	"duplicate, pic 39"	SJ							
3828	6/25/2012	8892025	5B	L	ASCA	43255	13548	photo	square	25	1		SJ							
3829	6/25/2012	8892025	5C	V	FAGR	37154	14085	photo	rect	19.35	999	date listed as 6-11-12	SJ							
3830	6/25/2012	8892025	5C	V	ACPE	63589	12714	photo	square	25	1		SJ							
3831	6/25/2012	8892025	5D	L	RHMA	17738	7132	photo	rect	19.35	1		SJ							
3832	6/25/2012	8892025	5D	V	RHMA	25749	7603	photo	rect	19.35	999	date listed as 6-11-12	SJ							
3833	6/25/2012	8892025	5D	H	BEAL	41358	14765	photo	square	25	999	"listed as 5BH, pic 45"	SJ							
3834	6/25/2012	8892025	5D	V	RHMA	21139	9819	photo	square	25	1		SJ							
3835	6/25/2012	8892025	5E	V	FAGR	16690	9000	photo	rect	19.35	1		SJ							
3836	6/25/2012	8892036	1A	V	KALA	9020	8934	photo	rect	19.35	1		SJ							
3837	6/25/2012	8892036	1B	V	HAVI	21649	7274	photo	rect	19.35	1		SJ							
3838	6/25/2012	8892036	1B	H	ACRU	38829	10765	photo	rect	19.35	1		SJ							
3839	6/25/2012	8892036	1B	L	HAVI	38643	12299	photo	rect	19.35	1		SJ							
3840	6/25/2012	8892036	1C	V	ACRU	32936	5705	photo	rect	19.35	1		SJ							
3841	6/25/2012	8892036	1D	H	ACRU	23023	7833	photo	rect	19.35	1		SJ							
3842	6/25/2012	8892036	1D	L	RHMA	24451	9858	photo	rect	19.35	1		SJ							
3843	6/25/2012	8892036	1D	V	RHMA	26304	8340	photo	rect	19.35	1		SJ							
3844	6/25/2012	8892036	1E	V	RHMA	24581	5332	photo	rect	19.35	1		SJ							
3845	6/25/2012	8892036	2A	V	ACPE	56326	6234	photo	rect	19.35	1		SJ							
3846	6/25/2012	8892036	2B	H	ACSA	50538	7176	photo	rect	19.35	1		SJ							
3847	6/25/2012	8892036	2B	L	ACPE	53011	8140	photo	rect	19.35	1		SJ							
3848	6/25/2012	8892036	2B	V	ACPE	47621	7027	photo	rect	19.35	1		SJ							
3849	6/25/2012	8892036	2C	V	ACPE	61793	6847	photo	rect	19.35	1		SJ							
3850	6/25/2012	8892036	2D	H	ACSA	30321	11263	photo	rect	19.35	1		SJ							
3851	6/25/2012	8892036	2D	L	ACPE	69100	7032	photo	rect	19.35	1		SJ							
3852	6/25/2012	8892036	2D	V	ACPE	53185	5195	photo	rect	19.35	1		SJ							
3853	6/25/2012	8892036	2E	V	ACPE	65914	9021	photo	rect	19.35	1		SJ							
3854	6/25/2012	8892036	3A	V	RHMA	31107	8075	photo	rect	19.35	1		SJ							
3855	6/25/2012	8892036	3A	X	CADE	28821	8529	photo	rect	19.35	1		SJ							
3856	6/25/2012	8892036	3B	V	RHMA	18864	5886	photo	rect	19.35	1		SJ							
3857	6/25/2012	8892036	3B	X	RHMA	26373	8607	photo	rect	19.35	1		SJ							
3858	6/25/2012	8892036	3C	H	QUSP	53609	10378	photo	rect	19.35	1		SJ							
3859	6/25/2012	8892036	3C	L	RHMA	32532	7158	photo	rect	19.35	1		SJ							
3860	6/25/2012	8892036	3C	V	HAVI	23217	8196	photo	rect	19.35	999	"listed as 3DV, pic 6 "	SJ							
3861	6/25/2012	8892036	3C	X	ACPE	58851	6760	photo	rect	19.35	999	"duplicate, pic 3"	SJ							
3862	6/25/2012	8892036	3D	V	ACPE	65921	5532	photo	rect	19.35	999	"duplicate, pic 2"	SJ							
3863	6/25/2012	8892036	3D	X	HAVI	22441	7255	photo	rect	19.35	1		SJ							
3864	6/25/2012	8892036	3E	V	HAVI	22336	7119	photo	rect	19.35	1		SJ							
3865	6/25/2012	8892036	3E	X	ACPE	60644	5756	photo	rect	19.35	1		SJ							
3866	6/25/2012	8892036	3F	H	HAVI	41372	10287	photo	rect	19.35	1		SJ							
3867	6/25/2012	8892036	3F	L	HAVI	34368	9420	photo	rect	19.35	1		SJ							
3868	6/25/2012	8892036	3F	V	HAVI	29035	7084	photo	rect	19.35	1		SJ							
3869	6/25/2012	8892036	3F	X	RHMA	32417	6980	photo	rect	19.35	999	"listed as 3CX, pic 44"	SJ							
3870	6/25/2012	8892036	4A	V	CADE	49417	14774	photo	rect	19.35	1		SJ							
3871	6/25/2012	8892036	4B	V	OXAR	19370	9353	photo	rect	19.35	1		SJ							
3872	6/25/2012	8892036	4B	H	CADE	38150	6473	photo	rect	19.35	1		SJ							
3873	6/25/2012	8892036	4B	L	OXAR	24193	15117	photo	rect	19.35	1		SJ							
3874	6/25/2012	8892036	4C	V	OXAR	19448	13762	photo	rect	19.35	1		SJ							
3875	6/25/2012	8892036	4D	H	AMAR	11959	17639	photo	rect	19.35	1		SJ							
3876	6/25/2012	8892036	4D	L	QURU	33923	11591	photo	rect	19.35	1		SJ							
3877	6/25/2012	8892036	4D	V	HAVI	28042	7930	photo	rect	19.35	1		SJ							
3878	6/25/2012	8892036	4E	V	QURU	89731	19865	photo	rect	19.35	1		SJ							
3879	6/25/2012	8892036	5A	V	HAVI	38931	10117	photo	rect	19.35	1		SJ							
3880	6/25/2012	8892036	5B	H	ACRU	46922	11073	photo	rect	19.35	1		SJ							
3881	6/25/2012	8892036	5B	L	HAVI	34632	9762	photo	rect	19.35	1		SJ							
3882	6/25/2012	8892036	5B	V	ACPE	57011	6178	photo	rect	19.35	1		SJ							
3883	6/25/2012	8892036	5C	V	HAVI	50207	15029	photo	rect	19.35	1		SJ							
3884	6/25/2012	8892036	5D	H	ACRU	35092	12152	photo	rect	19.35	1		SJ							
3885	6/25/2012	8892036	5D	L	CADE	35395	8658	photo	rect	19.35	1		SJ							
3886	6/25/2012	8892036	5D	V	CADE	21689	7266	photo	rect	19.35	1		SJ							
3887	6/25/2012	8892036	5E	V	ACPE	60664	5876	photo	rect	19.35	1		SJ							
3888	6/26/2012	8890009	1A	V	CAPU	33513	10469	photo	square	25	1		SJ							
3889	6/26/2012	8890009	1B	V	BELE	11898	7425	photo	rect	19.35	1		SJ							
3890	6/26/2012	8890009	1B	H	BELE	13758	9960	photo	square	25	1		SJ							
3891	6/26/2012	8890009	1B	L	ACPE	55065	7477	photo	square	25	1		SJ							
3892	6/26/2012	8890009	1C	V	LIBE	12577	9755	photo	square	25	1		SJ							
3893	6/26/2012	8890009	1D	H	BELE	19932	6374	photo	rect	19.35	1		SJ							
3894	6/26/2012	8890009	1D	L	KALA	7513	5900	photo	rect	19.35	1		SJ							
3895	6/26/2012	8890009	1D	V	KALA	18087	14430	photo	rect	19.35	1		SJ							
3896	6/26/2012	8890009	1E	V	KALA	8728	11762	photo	square	25	1		SJ							
3897	6/26/2012	8890009	2A	V	ACRU	17728	7580	photo	square	25	1		SJ							
3898	6/26/2012	8890009	2B	V	NYSY	17674	6934	photo	rect	19.35	1		SJ							
3899	6/26/2012	8890009	2B	H	ACRU	20567	6542	photo	square	25	1		SJ							
3900	6/26/2012	8890009	2B	L	ACRU	28276	10403	photo	square	25	1		SJ							
3901	6/26/2012	8890009	2C	V	KALA	7933	12683	photo	rect	19.35	1		SJ							
3902	6/26/2012	8890009	2D	V	KALA	9015	9828	photo	rect	19.35	1		SJ							
3903	6/26/2012	8890009	2D	H	BELE	21109	10598	photo	square	25	1		SJ							
3904	6/26/2012	8890009	2D	L	KALA	7564	10514	photo	square	25	1		SJ							
3905	6/26/2012	8890009	2E	V	KALA	12500	12616	photo	rect	19.35	1		SJ							
3906	6/26/2012	8890009	3A	V	ACPE	40837	4869	photo	rect	19.35	1		SJ							
3907	6/26/2012	8890009	3A	X	ACRU	24909	7292	photo	rect	19.35	1		SJ							
3908	6/26/2012	8890009	3B	V	ACPE	42708	6508	photo	rect	19.35	1		SJ							
3909	6/26/2012	8890009	3B	X							999	missing photo								
3910	6/26/2012	8890009	3C	H	CACA	15759	10140	photo	rect	19.35	1		SJ							
3911	6/26/2012	8890009	3C	V	CACA	19559	12759	photo	rect	19.35	1		SJ							
3912	6/26/2012	8890009	3C	L	ACPE	27534	7799	photo	square	25	1		SJ							
3913	6/26/2012	8890009	3C	X							999	missing photo								
3914	6/26/2012	8890009	3D	V	ACRU	18727	9808	photo	rect	19.35	1		SJ							
3915	6/26/2012	8890009	3D	X							999	missing photo								
3916	6/26/2012	8890009	3E	V	KALA	7275	6780	photo	rect	19.35	1		SJ							
3917	6/26/2012	8890009	3E	X	NYSY	21941	8222	photo	rect	19.35	1		SJ							
3918	6/26/2012	8890009	3F	H	ACPE	45376	7818	photo	rect	19.35	999	"duplicate, pic 8"	SJ							
3919	6/26/2012	8890009	3F	V	ACRU	16400	11252	photo	rect	19.35	1		SJ							
3920	6/26/2012	8890009	3F	X	ACRU	10370	4718	photo	rect	19.35	1		SJ							
3921	6/26/2012	8890009	3F	L	BELE	20530	8652	photo	square	25	1		SJ							
3922	6/26/2012	8890009	4A	V	HAVI	24135	7346	photo	rect	19.35	1		SJ							
3923	6/26/2012	8890009	4B	V	LIBE	13034	8124	photo	square	25	1		SJ							
3924	6/26/2012	8890009	4B	H	FAGR	14451	10464	photo	square	25	1		SJ							
3925	6/26/2012	8890009	4B	L	FAGR	12462	9796	photo	square	25	1		SJ							
3926	6/26/2012	8890009	4C	V	ACRU	29867	7219	photo	rect	19.35	1		SJ							
3927	6/26/2012	8890009	4D	V	NYSS	22563	8859	photo	rect	19.35	1		SJ							
3928	6/26/2012	8890009	4D	H	BELE	20563	8164	photo	square	25	999	"listed as 3FH, pic 19"	SJ							
3929	6/26/2012	8890009	4D	L	CACA	8539	9615	photo	square	25	1		SJ							
3930	6/26/2012	8890009	4E	V	ACPE	44802	7642	photo	rect	19.35	1		SJ							
3931	6/26/2012	8890009	5A	V	KALA	14341	12797	photo	rect	19.35	1		SJ							
3932	6/26/2012	8890009	5B	H	CARY	21722	5602	photo	rect	19.35	1		SJ							
3933	6/26/2012	8890009	5B	L	BELE	7305	4849	photo	rect	19.35	1		SJ							
3934	6/26/2012	8890009	5B	V	KALA	10828	11150	photo	rect	19.35	999	"duplicate, pic 34"	SJ							
3935	6/26/2012	8890009	5C	V	KALA	8533	9310	photo	rect	19.35	999	"listed as 5BV, pic 47"	SJ							
3936	6/26/2012	8890009	5D	H	NYSY	23319	9744	photo	rect	19.35	1		SJ							
3937	6/26/2012	8890009	5D	L	ASTR	51884	5267	photo	rect	19.35	1		SJ							
3938	6/26/2012	8890009	5D	V	NYSY	14786	8097	photo	square	25	1		SJ							
3939	6/26/2012	8890009	5E	V	ACPE	48450	6249	photo	rect	19.35	1		SJ							
3940	6/27/2012	8890236	1A	V	NYSS	26319	8913	photo	rect	19.35	1		DG							
3941	6/27/2012	8890236	1B	V	NYSS	33705	12666	photo	rect	19.35	1		DG							
3942	6/27/2012	8890236	1B	H	NYSY	42504	16319	photo	rect	19.35	1		DG							
3943	6/27/2012	8890236	1B	L	HAVI	34901	11128	photo	rect	19.35	1		DG							
3944	6/27/2012	8890236	1C	V	ACRU	34451	12160	photo	rect	19.35	1		DG							
3945	6/27/2012	8890236	1D	H	QUSP	39479	9208	photo	rect	19.35	1		DG							
3946	6/27/2012	8890236	1D	L	ACRU	32744	9833	photo	rect	19.35	1		DG							
3947	6/27/2012	8890236	1D	V	NYSY	33085	12608	photo	rect	19.35	1		DG							
3948	6/27/2012	8890236	1E	V	HAVI	40430	12615	photo	rect	19.35	1		DG							
3949	6/27/2012	8890236	2A	V	HAVI	39133	12392	photo	rect	19.35	1		DG							
3950	6/27/2012	8890236	2B	H	ASTR	56582	9228	photo	rect	19.35	1		DG							
3951	6/27/2012	8890236	2B	L	ACRU	34357	10717	photo	rect	19.35	1		DG							
3952	6/27/2012	8890236	2B	V	OXAR	18831	10659	photo	rect	19.35	1		DG							
3953	6/27/2012	8890236	2C	V	CACA	30145	15310	photo	rect	19.35	1		DG							
